StockID,TradeDate,OpenPrice,HighPrice,LowPrice,ClosePrice,AdjClosePrice,Volume
,,V,V,V,V,,V
10,2010-01-04,19.753766180436305,19.926610880968745,19.632549682452797,19.785192489624023,19.785192489624023,20180000
10,2010-01-05,19.596635575114725,19.648263780141754,19.304817875672825,19.558473587036133,19.558473587036133,25833600
10,2010-01-06,19.531536429501408,19.547249583804895,19.282369473685154,19.29583740234375,19.29583740234375,16254000
10,2010-01-07,19.29807726938788,19.52928578105485,19.203798369745893,19.475412368774414,19.475412368774414,27841200
10,2010-01-08,19.48887613746632,19.616826534723522,19.3564370037284,19.529281616210938,19.529281616210938,11907200
10,2010-01-11,19.64377625501025,19.740300418857366,19.34297934641004,19.473175048828125,19.473175048828125,12912000
10,2010-01-12,19.4350091644171,19.540512488954754,19.27114197070019,19.381134033203125,19.381134033203125,12842000
10,2010-01-13,19.408077616500922,19.57418837440241,19.293595067931015,19.560720443725586,19.560720443725586,13428800
10,2010-01-14,19.522554155087263,19.64825936965452,19.41705083031613,19.6280574798584,19.6280574798584,18379600
10,2010-01-15,19.637043416334524,19.65051134749329,19.286861792755463,19.336246490478516,19.336246490478516,21295200
10,2010-01-19,19.342969773760796,19.84579395233837,19.237466471000282,19.7200870513916,19.7200870513916,15239600
10,2010-01-20,19.68192762608378,19.695395550375224,19.374396891458865,19.623563766479492,19.623563766479492,12771200
10,2010-01-21,19.630304415088563,19.73131901949639,18.88280524801875,18.956880569458008,18.956880569458008,28140800
10,2010-01-22,18.862599555034198,18.94341054457693,18.326105421050922,18.570783615112305,18.570783615112305,29776400
10,2010-01-25,18.7211813203559,18.813215012545935,18.274477361685225,18.413650512695312,18.413650512695312,16147200
10,2010-01-26,18.26100827892964,18.528133599668017,18.180197286313078,18.216114044189453,18.216114044189453,12437600
10,2010-01-27,18.155503425377177,18.885045810839884,18.094896042284994,18.835662841796875,18.835662841796875,19335200
10,2010-01-28,18.936681179675734,18.9636187536002,18.274481662301337,18.55282974243164,18.55282974243164,13070800
10,2010-01-29,18.541600961665512,19.07585158683654,18.37773546852037,18.413650512695312,18.413650512695312,20281600
10,2010-02-01,18.47202153307107,19.024229037678595,18.45181792141405,18.779552459716797,18.779552459716797,16098000
10,2010-02-02,18.914225248243188,18.961364696201173,18.743624118058452,18.85810661315918,18.85810661315918,14441600
10,2010-02-03,18.909745200914752,18.965863866870485,18.429369557342124,18.748123168945312,18.748123168945312,32197600
10,2010-02-04,19.13645579268993,19.34521719711438,18.58649381858715,18.64261245727539,18.64261245727539,66486800
10,2010-02-05,18.703230249209785,18.82444678179361,18.07919091349023,18.532629013061523,18.532629013061523,38687200
10,2010-02-08,18.608940931541458,18.941162313517076,18.53261869237088,18.64261245727539,18.64261245727539,23966800
10,2010-02-09,18.786274319343175,18.88504194984154,18.564043297361092,18.691993713378906,18.691993713378906,17968000
10,2010-02-10,18.769559629828517,18.863982004706003,18.634672728092124,18.803281784057617,18.803281784057617,14572800
10,2010-02-11,18.83700880098791,19.156241617714766,18.715610043532532,19.140504837036133,19.140504837036133,18044800
10,2010-02-12,18.99662699855403,19.09554489509661,18.80553701083547,19.059574127197266,19.059574127197266,22114800
10,2010-02-16,19.16073917535383,19.320355586670257,19.153993370497794,19.306865692138672,19.306865692138672,16065600
10,2010-02-17,19.336084939733073,19.455235052044515,19.279881927119767,19.42825698852539,19.42825698852539,14976800
10,2010-02-18,19.333842208221938,19.659819094265167,19.333842208221938,19.54966163635254,19.54966163635254,15289200
10,2010-02-19,19.333840553471678,19.554157165620758,19.219185902497145,19.51593780517578,19.51593780517578,13672000
10,2010-02-22,19.56989327915137,19.729509658523163,19.515937142184455,19.538419723510742,19.538419723510742,11572800
10,2010-02-23,19.5631445282299,19.69128733265486,19.347325158418382,19.360815048217773,19.360815048217773,19129200
10,2010-02-24,19.38329613555117,19.470972701953546,19.052822132105337,19.250656127929688,19.250656127929688,16210000
10,2010-02-25,19.052823624437586,19.20794450722867,18.825762945241074,19.160734176635742,19.160734176635742,14140800
10,2010-02-26,19.23941657910696,19.270890130411434,19.113520658709138,19.171972274780273,19.171972274780273,12476400
10,2010-03-01,19.221440299108824,19.545170368793748,19.17198134788688,19.518192291259766,19.518192291259766,13495200
10,2010-03-02,19.51818436620953,19.554155121649483,19.39004155151973,19.43500328063965,19.43500328063965,12901200
10,2010-03-03,19.468725596465006,19.605861101151646,19.387793111234203,19.513689041137695,19.513689041137695,13658000
10,2010-03-04,19.558649523552905,19.659814266051036,19.363062410852603,19.567642211914062,19.567642211914062,14576800
10,2010-03-05,19.64857552713576,19.909356639973918,19.58113121915037,19.898117065429688,19.898117065429688,19503600
10,2010-03-08,19.88462545948425,20.44216010722138,19.803692982954992,20.37471580505371,20.37471580505371,31258400
10,2010-03-09,20.28928460019223,20.60851725372667,20.201608050491636,20.266803741455078,20.266803741455078,36690800
10,2010-03-10,20.174639010003894,20.640000026139568,20.131925873862208,20.574804306030273,20.574804306030273,28438800
10,2010-03-11,20.45115675274663,20.97047214832026,20.412939107873285,20.84907341003418,20.84907341003418,55125200
10,2010-03-12,20.945740666015112,21.04915401493992,20.828839141415774,20.963726043701172,20.963726043701172,28641200
10,2010-03-15,20.878302362483495,20.941249482138897,20.48488114945687,20.77488899230957,20.77488899230957,20734000
10,2010-03-16,20.835592598676744,20.887300153981194,20.536591992115437,20.604036331176758,20.604036331176758,19068000
10,2010-03-17,20.709694898937528,20.774890625185012,20.511859118550532,20.572559356689453,20.572559356689453,14785200
10,2010-03-18,20.570303162842503,20.64224295229115,20.25107045436287,20.262310028076172,20.262310028076172,18766000
10,2010-03-19,19.97230339050293,20.401695265661644,19.93858295229044,19.97230339050293,19.97230339050293,24224000
10,2010-03-22,19.871133567628775,20.176878040611737,19.823923251015458,20.062223434448242,20.062223434448242,16674400
10,2010-03-23,20.12067946759411,20.30052980253842,20.0644764523215,20.22859001159668,20.22859001159668,13516400
10,2010-03-24,20.143167845784312,20.219604866966133,19.9161070991196,19.952077865600586,19.952077865600586,15611600
10,2010-03-25,20.161148487792673,20.633253538158623,20.118433641436752,20.32526206970215,20.32526206970215,20353600
10,2010-03-26,20.397198106108394,20.514099617744087,20.15440067981139,20.289287567138672,20.289287567138672,13536000
10,2010-03-29,20.361219533551687,20.493859484352594,20.264550320316847,20.287031173706055,20.287031173706055,11134400
10,2010-03-30,20.338752759222047,20.646744265730856,20.3095260859233,20.457902908325195,20.457902908325195,16330800
10,2010-03-31,20.390453179515923,20.727671269906022,20.349986940061918,20.464641571044922,20.464641571044922,12504400
10,2010-04-01,20.61076932423386,20.813100517292348,20.5275882462043,20.80635643005371,20.80635643005371,17464400
10,2010-04-05,20.918761530546128,20.952481965244544,20.70518905810402,20.78837013244629,20.78837013244629,15363200
10,2010-04-06,20.689451527573926,20.98170786226696,20.639992604916976,20.772632598876953,20.772632598876953,13813600
10,2010-04-07,20.795121737668428,20.795121737668428,20.374722442912237,20.39270782470703,20.39270782470703,14750400
10,2010-04-08,20.381463389259736,20.700696121711857,20.345492634244284,20.568056106567383,20.568056106567383,10770000
10,2010-04-09,20.669222347700998,20.819846023562967,20.60402664131746,20.799612045288086,20.799612045288086,9567200
10,2010-04-12,20.9187656261847,21.01768177929961,20.795118290815907,20.950239181518555,20.950239181518555,9323200
10,2010-04-13,20.99969752464017,21.085125498830564,20.718682420511144,20.860313415527344,20.860313415527344,11436000
10,2010-04-14,20.94349719600569,21.231256425195138,20.876052876273032,21.1907901763916,21.1907901763916,17329200
10,2010-04-15,21.213271074834328,21.415602319140607,21.116601797842456,21.233503341674805,21.233503341674805,20639200
10,2010-04-16,21.150325097055756,21.33691957214391,20.862565851955196,21.098617553710938,21.098617553710938,18766400
10,2010-04-19,20.95249294688192,21.172809621736267,20.700704421540603,20.93450927734375,20.93450927734375,12586400
10,2010-04-20,21.053644800445223,21.1525609172119,20.79511064933649,21.143569946289062,21.143569946289062,9090400
10,2010-04-21,21.21102145046566,21.21776553908722,20.87605189921302,20.936750411987305,20.936750411987305,11365600
10,2010-04-22,20.86705643855107,21.402108552039053,20.78612395547827,21.388620376586914,21.388620376586914,14658400
10,2010-04-23,21.626917329884197,21.766301410653398,21.408851094174906,21.7145938873291,21.7145938873291,12498800
10,2010-04-26,21.813511073341942,21.849481821554946,21.47854162771182,21.581954956054688,21.581954956054688,18274800
10,2010-04-27,21.570720406442472,21.63366923547842,20.882795926190244,20.896284103393555,20.896284103393555,17868400
10,2010-04-28,21.06939194574792,21.145827242481083,20.750159150250006,21.044662475585938,21.044662475585938,20395200
10,2010-04-29,21.080624742655576,21.267219151982292,20.70518903847758,20.867053985595703,20.867053985595703,29408000
